评论时间,IP,用户ID,昵称,评论,评分,lr_probabilities,nn_probabilities,combined_probabilities,sentiment
1595508701,未知,200601626,巴特斯卡斯纳斯元雍,景色不错，值得推荐，体验很好，有趣好玩，,5,[3.77171711e-04 9.99622828e-01],[0.00136119 0.9986388 ],[7.70779524e-04 9.99229215e-01],1
1588555826,未知,3707850,你在他乡还好吗258,五一去的老君山，人不是特别多，可能是去的比较早吧，缆车都没有排队。可以开车入园，但只能到一级索道停车场。停车收费10元，价格不贵。一级索道上下最好都买这个行程，没有什么景点。上面一层索道，可买可不买，身体好的没必要买。爬上去，围着十里画屏走一圈，走下来最多5个小时。晴朗的天气，上去最好。如果阴雨天上去看上的景色可能就一般般了。,5,[0.21346677 0.78653323],[0.46463883 0.5353612 ],[0.3139356 0.6860644],1
1571652281,未知,87194508,M48****610,景区宏伟壮观，美如画。设计合理，很人性化。门票索道的收费也让人觉得很合理，能接受。游客们基本上是边走边赞不绝口。总之是我感觉最舒服，最满意的景点。老君山的美，让你觉得词汇很匮乏，难以用语言来表达，非常棒的景点，大家亲自去现场体会就知道了。,5,[8.69166935e-04 9.99130833e-01],[0.00366116 0.99633884],[0.00198596 0.99801405],1
1570891588,未知,402044,维拉摩拉陈宇宙,老君山的景色之好出乎我的预料。尤其是有点云的时候，感觉山和云很好地结合在一起。栈道视觉感很好，走起来也不费力。我们是双索道来回，在十里画屏和金顶逗留了很长时间，好好享受了美丽的风景。建议自驾出行，从售票处到索道下站有三公里的路。,5,[0.06533623 0.93466377],[0.0407365 0.9592635],[0.05549633 0.94450367],1
1568360420,未知,30867112,喵喵莹,没赶上好天气，雨天山上啥也看不见，全是雾,4,[0.6588366 0.3411634],[0.36841762 0.6315824 ],[0.542669   0.45733099],0
1565181330,未知,1980816,狮舞天下,换票方便，当天定当天用，只优惠10元。来说说老君山吧。第一没想到河南能有如此秀丽的山河风光，不愧是秀圧三山啊，八百里伏牛山脉真是好山好水好风光。山顶的三座金殿，真是震撼人心，为秀丽的风光加分，而且是满分。本来以为头天下雨会影响今天登山，没想到老君保佑，老天保佑，山上一点雨也没有，风刮过来，吹散云雾，老君山该有的秀美都一一展示，然后又把烈日遮挡。我定的票是全程索道来回，从下午1点开始登山，直到下午5点返回到停车场，来回老君山4小时，不是很累，该看的所有景点都走到看到。很满意的一次旅行体验，会推荐朋友来栾川老君山旅游的。,5,[0.19268628 0.80731372],[0.12192857 0.8780714 ],[0.1643832 0.8356168],1
1561866669,未知,89519247,持之一,风景秀美，避暑好圣地，做双索道往返，一点也不累，整个游览过程十分舒服。去的时候是周末，人不是非常多，文化方面不能和三山五岳相比，但景色一点不逊色。是看景好地方！,5,[0.00230869 0.99769131],[0.00843668 0.9915633 ],[0.00475989 0.99524012],1
1554739990,未知,201449153,m29****9157,自驾去徒步登山的，去之前功课做得比较充分，两天全程徒步不少于40公里，山顶露营一晚。追梦谷明明可以登顶却在老君瀑故意封路，老君瀑到顶的景色其实是相当不错的，如果不能徒步登顶我就算白来了。。。下山自中天门索道站开始就没有了下山步道的指示，走盘山公路也就是消防通道，看手机计步粗略估了一下，从中天门到老子文化苑大概16000步左右，比较枯燥。景色总体还算不错，金顶道观是亮点。景区物价农夫山泉7块，脉动10块，泡面10块。,3,[0.0487666 0.9512334],[0.3986916 0.6013084],[0.1887366  0.81126341],1
1538730542,未知,5291393,320****646,晚上带着爱人  孩子住到了半山腰的摄影酒店    闲时欣赏整个银河系的无数大小星星  凌晨四点半登山  月亮照路  星星为伴  往金岭进发  六点一刻观赏日出  然后眺望远方  俯瞰群山  美不胜收   这一刻会让孩子记一辈子   我们一家欣慰的笑了   此时我觉得幸福就在旁边在他的陪伴下  我们安全的回到营地   ,5,[0.00622898 0.99377102],[0.01454234 0.98545766],[0.00955433 0.99044568],1
1538664782,未知,42970209,子★茗,网上订票方便也便宜，去了网络票排队人相应很少，建议坐云景索道那个比较长，和中灵票通用。去了一人保险5元，学生如果没有学生证可以拿身份证或者户口本去柜台买半价学生票（这个评论找半天也没人告知），索道不存在学生票。十里花屏很不错，比较壮观险要。,5,[0.57459879 0.42540121],[0.44609237 0.55390763],[0.52319623 0.47680378],0
1534149637,未知,40030270,晨曦,十里画廊太美了！搭乘中灵索道到半山腰可以登山到十里画廊或走一段在乘峰林索道抵达。登山需要一天，第二天可以去下面的通天沟和蝴蝶谷，通天沟有溪水孩子可以捉鱼还有几个瀑布不过水量不大，蝴蝶谷枯水不太好玩。两个地方都可以把车开到门口停车。,5,[0.15172631 0.84827369],[0.19328183 0.8067182 ],[0.16834852 0.83165148],1
1527424079,未知,177872940,安w文,从郑州做到洛阳的火车，下了火车转到栾川县城的大巴，全程高速需要2.5个小时，到了栾川县城下午3点了，打车到景区售票处，取票进山，住在追梦谷 竹韵居，老板人很热情，住宿环境也特别好，晚上下雨了，体验了一把微雨竹窗夜话的感觉很不错，（建议提前订旅馆，组团比较多，住宿很紧张）第二天一大早五点半出门到中灵索道，七点才开始，等了一个小时有点尴尬，索道10分钟到山上，等500台阶到观音殿，然后沿山路而上到金殿，这里的景色非常壮观，今天风比较大，没多做停留，出南天门往右走到马鬃岭，去伏牛极顶观看是必要的，可以看到金顶道观群全貌，下到太白坡，沿十里画廊到峰林索道 一路上风景名副其实，美的如入仙境，团游他们是从十里画廊然后到金顶，一路上由低到高观看，我是相反也别走一番乐趣，从峰林索道到中灵索道，下山，整体爬山强度不大，建议做中灵索道上去，走消防通道路远风景也一般，对体力要求比较高，老君山是个值得二次去玩的地方，下次去看日出,5,[0.10417182 0.89582818],[0.12098706 0.87901294],[0.11089792 0.88910208],1
1523535300,未知,1599761,ay****o,携程订门票，景点取票还是很方便，也优惠，所以给5星好评。今天下雨，山上全是雾，白茫茫的一片，什么也看不见。景区设计非常不合理，取完票离景区大门有2km，所幸遇到好心的滴滴司机，等我们取完票再送到景区大门。中灵索道不开，开云景索道，离景区大门又是4km，景区每次电频车接驳都收10元费用，景区购票处明明可以通公交，故意不开设公交车站，把原有的公交站都撤了，想着法子赚游客的钱，不利于旅游业的长期发展。,5,[9.99118894e-01 8.81106423e-04],[0.9257232  0.07427683],[0.96976063 0.0302394 ],-1
1521093018,未知,14453622,_CFT01****2860049,老君山是国家五A景区，确实名不虚传，山上风景秀丽，景色宜人，我们是前一天到的栾川，在县城住宿，第二天一早进入老君山景区，在携程网上订的电子票，兑换很方便，买的全程索道，直接就到十里画屏了，一路下来轻松愉悦，山顶的道观群很是壮观，不虚此行，一次非常愉快的旅行！,5,[0.00407718 0.99592282],[0.0076915 0.9923085],[0.00552291 0.99447708],1
1519219225,未知,70130466,M45****811,很高很好，山上下着鹅毛大雪，路面结冰很滑，摔了好几次，山上大雾，啥也看不见，花费了一天的时间也没有看完，一定要坐索道，我们是走着上去的，花了四个小时，快哭了，没有卖吃的，喝的的，风景很好，下次一定要夏天来,5,[0.02441426 0.97558574],[0.06235766 0.93764234],[0.03959162 0.96040839],1
1507812334,未知,106901755,M22****0297,栾川之行老君山是最后一站，但是也是最棒的一站，山很高，听了网友的建议，中灵索道买的往返，剩下的路选择自己走，山很高，但是路并不陡，风景很美，尤其是十里画屏，不可多得的美，伏牛山主峰，登顶时的喜悦，将疲惫一扫而光，值得推荐给大家的好地方,5,[0.01141617 0.98858383],[0.03411496 0.96588504],[0.02049569 0.97950433],1
1506069463,未知,60710077,吕小胖学而知之,我是自己去的，上去走的步行道，15.6公里，筒子们量力而行啊，下来坐的中灵索道，中灵索道上去后还可以坐索道，我全程步行，上午八点走的，中午12点左右到的中灵索道终点，歇了一个小时，一点出发，下午三点半左右点下山，十里画屏的景还是不错的，到中景索道坐的缆车，最后装个逼，我能说虽说全程步行上下山，可我到这还不是太累，要不是没人作伴，我还是会走下去的,5,[0.22082337 0.77917663],[0.1873256 0.8126744],[0.20742427 0.79257573],1
1505124214,未知,115338938,M23****8881,8月20日趁栾川高速免单，带老婆两女儿去老君山玩了一趟。栾川县城印象:干净整洁，很漂亮的。宾馆住宿:干净价位适中。景区停车两天收费10元。游景区第一天去了追梦谷下午去了寨沟景区，想第一天热热身，第二天再上山，两小景区实话说景色一般，也就是对我们这些平原地带的人算有点看点。第二天一早又到景区，由于带有小孩，买了到中天门的索道，上下每人130元。到中天门已经有雾，山上一片雾蒙蒙。越往上走，雾越大，啥也看不见，啥个十里画屏，啥个石林，只有雾，真倒霉，花钱来看雾来了。很扫兴的。下索道时，索道的景区工作人员说免费跟老君山合影，就是屏幕上有老君山金顶背景，人往屏幕前一站那种。心想景没看成，还算景区管理方做的人性化周到化，真以为是补偿我的，老天无心人有意。结果下索道后，给了一个2吋的小照片，那可是四个人的合影呀。还有一个大约十吋的照片，20元!总不能自己家的合影让别人撕了、扔了吧，掏了20元照片拿到手。掉坑里了，感激之情荡然无存。此乃老君山游之感。感恩携程此评论平台，让余一吐为快。,3,[0.98371854 0.01628146],[0.657915   0.34208497],[0.85339714 0.14660287],-1
1504321917,未知,107686731,M22****0052,因为带着老人和小孩，所以两处索道都坐了，但徒步也走了四五个小时到金顶，夏天太阳高照但山上很凉爽。十里画屏是在沿山修的栈道边走边看，虽路途不短，但处处是美景，连绵变化的伏牛山脉很是壮观，也不觉得有多累。老君山不愧是5A景区，各种设施都很完备，非常赞，值得来。以后还会再来！,5,[0.00283562 0.99716438],[0.00865734 0.99134266],[0.0051643 0.9948357],1
1503199504,未知,22690543,M11****339,三个字:没得说！景区管理有序，环境卫生很棒，景色更是在中原地区屈指可数！真的是每走一步都有一景，个个桥头都不一样！去的那天天也给力，雾气时有时无，宛如仙境！索道可以选择只做第一段，如果体力不好可以上山坐两段，下山坐一段，因为在山顶转十里画屏的时候确实要走不少，还要登金顶,5,[0.00898377 0.99101623],[0.01145047 0.98854953],[0.00997045 0.99002954],1
1502076087,未知,111256686,M23****1466,老君山总体来说比较适合自驾家庭、团体出游，门票在网上订套票比较划算，优惠幅度挺大，每张套票比在现场买要优惠几十元，最好的是1米4以下儿童免门票和上、下山的缆车票。这在全国来说不多见，而且门票管两天。因为老子姓李，听说姓李的到老君山凭身份证原件可免门票，在网上可以查到。,5,[0.54377539 0.45622461],[0.39961874 0.60038126],[0.48611273 0.51388727],0
1501035950,未知,85130102,_WeCh****96499,昨天去的老君山，高温的情况下，确实是个避暑胜地，晚上住的农家院。第二天8点坐的中灵索道到中天门，因为带的有孩子，而且听说十里画屏的路程比较远，所以又直接开始坐的祥云索道。上去之后确实非常的不错，不愧为花屏山中。如果真是看十里画屏的话，强烈建议坐索道。,5,[0.00525823 0.99474177],[0.03906631 0.9609337 ],[0.01878147 0.98121855],1
1500863614,未知,53452172,M35****745,游老君山总体感觉很好，棒棒哒一路风景如画，令人心旷神怡。十里画屏和山顶的金顶道观群是游览的重点，是最有看头的地方。一般人必须坐一段索道上山，建议是从山脚到山腰的那段。以前是中灵索道，现在是云景索道。只是索道离检票口太远了，开车还行。用时大约六七个小时，我是玩了一整天。,5,[0.04293626 0.95706374],[0.03908414 0.96091586],[0.04139541 0.95860461],1
